snr,comb_amp,overlap,k,bias_plus,bias_plus,bias_plus,coverage,coverage,coverage
,,,,median,mean,max,median,mean,max
2.0,5.0,True,18,100.00000422000915,99.99999805611053,100.00001222480677,0.0,0.0,0.0
2.0,5.0,True,19,100.00000483487564,100.00000256539643,100.00001525948453,0.0,0.0,0.0
2.0,5.0,True,20,100.000005095761,100.00000267398288,100.00001516840496,0.0,0.0,0.0
2.0,5.0,True,21,99.99999711351677,100.00000022464573,100.00001216267813,0.0,0.0,0.0
2.0,5.0,True,22,99.9999956375326,100.00000026714218,100.00001130985618,0.0,0.0,0.0
2.0,5.0,True,23,99.99999668868821,99.99999950039475,100.00001150746971,0.0,0.0,0.0
2.0,5.0,True,24,99.99999396908797,99.99999739503497,100.00001186366791,0.0,0.0,0.0
2.0,5.0,True,25,99.99999628413732,99.9999979840093,100.0000101500616,0.0,0.0,0.0
2.0,5.0,True,26,99.9999902589561,99.99999697126994,100.00001054118547,0.0,0.0,0.0
2.0,5.0,True,27,99.99999397873339,99.99999823677392,100.00001488307592,0.0,0.0,0.0
2.0,5.0,True,28,99.99999071415863,99.99999563335321,100.00001475919862,0.0,0.0,0.0
2.0,5.0,True,29,99.99999107312163,99.99999483096579,100.00001403306177,0.0,0.0,0.0
2.0,5.0,True,30,99.99999400889284,99.99999594700512,100.00001310320727,0.0,0.0,0.0
2.0,5.0,True,31,99.99999635593588,99.99999566415113,100.00000654963748,0.0,0.0,0.0
2.0,5.0,True,32,99.99999416659475,99.99999470931337,100.00000643163233,0.0,0.0,0.0
2.0,5.0,True,33,99.99999549472344,99.99999709372645,100.00000320217589,0.0,0.0,0.0
2.0,5.0,True,34,99.99999555875307,99.9999971069594,100.00000053815683,0.0,0.0,0.0
2.0,5.0,True,35,99.99999757108449,99.99999708994669,99.99999873888655,0.0,0.0,0.0
2.0,5.0,True,36,99.99999710255449,99.99999714527675,100.000001518162,0.0,0.0,0.0
2.0,5.0,True,37,99.99999888486101,100.00000048728114,100.00000736101637,0.0,0.0,0.0
2.0,5.0,True,38,99.99999894319146,99.99999917087216,100.00000545809135,0.0,0.0,0.0
2.0,5.0,True,39,100.00000032184207,100.00000071289035,100.00000713802939,0.0,0.0,0.0
2.0,5.0,True,40,99.99999965474737,99.99999959289497,100.00000365417743,0.0,0.0,0.0
2.0,5.0,True,41,99.99999855909266,99.99999941333574,100.00000528260718,0.0,0.0,0.0
2.0,5.0,True,42,99.99999892730652,100.00000033402357,100.00000530658536,0.0,0.0,0.0
2.0,5.0,True,43,100.00000090271973,100.00000098411512,100.00000636743252,0.0,0.0,0.0
2.0,5.0,True,44,99.99999981843732,100.00000039846068,100.00000476489052,0.0,0.0,0.0
2.0,5.0,True,45,100.00000112983841,100.00000059854047,100.0000033839274,0.0,0.0,0.0
2.0,5.0,True,46,100.0000014255989,100.00000089644514,100.00000290538728,0.0,0.0,0.0
2.0,5.0,True,47,100.00000175728388,100.00000129550332,100.00000352239485,0.0,0.0,0.0
2.0,5.0,True,48,100.00000115858536,100.00000161121943,100.00000464230592,0.0,0.0,0.0
2.0,5.0,True,49,100.0000008748019,100.00000048615703,100.00000816893586,0.0,0.0,0.0
2.0,5.0,True,50,100.00000064418927,100.0000003107288,100.00000640408149,0.0,0.0,0.0
2.0,10.0,False,1,99.14685042276348,99.1470085273487,99.14799373562587,0.0,0.0,0.0
2.0,10.0,False,2,100.0000523009318,100.00006478248102,100.0002233643965,0.0,0.0,0.0
2.0,10.0,False,3,100.00001943772202,100.00000413955993,100.00003327968821,0.0,0.0,0.0
2.0,10.0,False,4,100.0000069870867,99.99999804440122,100.00003334891244,0.0,0.0,0.0
2.0,10.0,False,5,100.0000113950586,100.00000095022065,100.00002496120362,0.0,0.0,0.0
2.0,10.0,False,6,100.00001829605617,100.00000602046615,100.00003769074017,0.0,0.0,0.0
2.0,10.0,False,7,100.00002071691333,100.00000690400512,100.00003757541043,0.0,0.0,0.0
2.0,10.0,False,8,100.00002097539951,100.00000752734924,100.00003872187688,0.0,0.0,0.0
2.0,10.0,False,9,100.00000911117075,100.00000474551805,100.0000336959053,0.0,0.0,0.0
2.0,10.0,False,10,100.00000912915036,100.00000006833794,100.0000182329098,0.0,0.0,0.0
2.0,10.0,False,11,100.0000082668809,99.99999914881835,100.00001446814625,0.0,0.0,0.0
2.0,10.0,False,12,100.00000295633217,99.99999681887788,100.00001541104214,0.0,0.0,0.0
2.0,10.0,False,13,100.00000308222192,99.9999994934403,100.00001492279176,0.0,0.0,0.0
2.0,10.0,False,14,100.0000021252853,99.99999902737083,100.00001836926995,0.0,0.0,0.0
2.0,10.0,False,15,100.00000181649354,99.99999837726203,100.00001869958336,0.0,0.0,0.0
2.0,10.0,False,16,100.0000020481196,99.99999955517777,100.0000191650702,0.0,0.0,0.0
2.0,10.0,False,17,100.0000004855747,100.00000258695876,100.00001843162462,0.0,0.0,0.0
2.0,10.0,False,18,100.00000246218174,100.00000150976902,100.00001780238946,0.0,0.0,0.0
2.0,10.0,False,19,100.00000521853502,100.00000191715158,100.00001822726993,0.0,0.0,0.0
2.0,10.0,False,20,100.00000549113823,100.00000341600642,100.00001798309228,0.0,0.0,0.0
2.0,10.0,False,21,100.00000027654457,100.0000002663894,100.00001372282634,0.0,0.0,0.0
2.0,10.0,False,22,100.00000010283216,100.00000078835207,100.00001284582575,0.0,0.0,0.0
2.0,10.0,False,23,99.99999704185842,99.99999966522822,100.00001414760507,0.0,0.0,0.0
2.0,10.0,False,24,99.99999551731551,99.99999737003074,100.0000148397464,0.0,0.0,0.0
2.0,10.0,False,25,99.99999303729551,99.99999658170361,100.00001417936362,0.0,0.0,0.0
2.0,10.0,False,26,99.99999153355955,99.99999491982383,100.00001347018782,0.0,0.0,0.0
2.0,10.0,False,27,99.99999441284913,99.9999959416679,100.00001738363699,0.0,0.0,0.0
2.0,10.0,False,28,99.99999213123625,99.99999568539153,100.00001762082903,0.0,0.0,0.0
2.0,10.0,False,29,99.99999198935393,99.99999472025736,100.00001630137794,0.0,0.0,0.0
2.0,10.0,False,30,99.99999274373297,99.9999954343737,100.00001692288733,0.0,0.0,0.0
2.0,10.0,False,31,99.99999342521461,99.99999630870045,100.00001404510665,0.0,0.0,0.0
2.0,10.0,False,32,99.99999239487842,99.99999651540926,100.00001303564271,0.0,0.0,0.0
2.0,10.0,False,33,99.9999962214976,99.99999726000328,100.00000646005472,0.0,0.0,0.0
2.0,10.0,False,34,99.99999833626387,99.99999682865922,100.00000045096367,0.0,0.0,0.0
2.0,10.0,False,35,99.99999765484283,99.99999675724786,99.99999990052908,0.0,0.0,0.0
2.0,10.0,False,36,99.99999655320883,99.99999647920909,100.00000206136288,0.0,0.0,0.0
2.0,10.0,False,37,99.99999875528908,99.99999953922557,100.00000786692004,0.0,0.0,0.0
2.0,10.0,False,38,99.99999873198986,99.99999847759685,100.00000880266118,0.0,0.0,0.0
2.0,10.0,False,39,99.99999893718834,99.99999997747969,100.00000865211112,0.0,0.0,0.0
2.0,10.0,False,40,99.99999812474351,99.99999929467171,100.00000508176234,0.0,0.0,0.0
2.0,10.0,False,41,100.00000211762921,100.00000131004731,100.00000731896175,0.0,0.0,0.0
2.0,10.0,False,42,100.00000360882342,100.00000150548237,100.0000063886423,0.0,0.0,0.0
2.0,10.0,False,43,100.00000408291965,100.0000025216702,100.00000660442976,0.0,0.0,0.0
2.0,10.0,False,44,100.00000406634832,100.00000236527656,100.00000750870015,0.0,0.0,0.0
2.0,10.0,False,45,100.0000040690058,100.00000246587481,100.00000668798188,0.0,0.0,0.0
2.0,10.0,False,46,100.0000040606173,100.00000202994639,100.00000637509946,0.0,0.0,0.0
2.0,10.0,False,47,100.00000425491025,100.00000164099198,100.00000496982798,0.0,0.0,0.0
2.0,10.0,False,48,100.0000023695276,100.00000235188725,100.00000543187855,0.0,0.0,0.0
2.0,10.0,False,49,100.00000155453287,100.00000142238423,100.00000896888821,0.0,0.0,0.0
2.0,10.0,False,50,100.00000093439917,100.00000147343583,100.00000823453826,0.0,0.0,0.0
2.0,10.0,True,1,101.62440021859818,101.62424754029277,101.62710613158542,0.0,0.0,0.0
2.0,10.0,True,2,100.00003939430009,100.00005403953399,100.00021005049578,0.0,0.0,0.0
2.0,10.0,True,3,100.00001697978938,100.00000558689835,100.00004137431958,0.0,0.0,0.0
2.0,10.0,True,4,100.00001543451987,99.99999928256807,100.00004146336778,0.0,0.0,0.0
2.0,10.0,True,5,100.00001969994806,100.00000458780998,100.00003280086541,0.0,0.0,0.0
2.0,10.0,True,6,100.0000139159796,100.00000783078079,100.00004124108368,0.0,0.0,0.0
2.0,10.0,True,7,100.00002264734076,100.00000983129671,100.00004360145462,0.0,0.0,0.0
2.0,10.0,True,8,100.00001904959841,100.00000875807658,100.00004008180993,0.0,0.0,0.0
2.0,10.0,True,9,100.0000070867955,100.00000344194066,100.00003944606505,0.0,0.0,0.0
2.0,10.0,True,10,100.00000628280581,99.99999810949687,100.00002221730472,0.0,0.0,0.0
2.0,10.0,True,11,100.00000654605117,99.99999724640158,100.00001730029487,0.0,0.0,0.0
2.0,10.0,True,12,100.00000425092382,99.99999723149374,100.00001284773731,0.0,0.0,0.0
2.0,10.0,True,13,100.00000957656147,99.99999933567445,100.00001302775911,0.0,0.0,0.0
2.0,10.0,True,14,100.00000844859744,99.99999891263684,100.00001568107052,0.0,0.0,0.0
2.0,10.0,True,15,100.00000857919906,99.99999875423339,100.00001568761479,0.0,0.0,0.0
2.0,10.0,True,16,100.00000904596266,99.99999965298383,100.00001601771592,0.0,0.0,0.0
2.0,10.0,True,17,100.00000853755768,100.00000068671868,100.00001483408893,0.0,0.0,0.0
2.0,10.0,True,18,100.00000421623395,99.99999804645834,100.00001222783845,0.0,0.0,0.0
2.0,10.0,True,19,100.00000483275684,100.00000256903881,100.00001525928664,0.0,0.0,0.0
2.0,10.0,True,20,100.00000509365455,100.00000267607805,100.00001516685482,0.0,0.0,0.0
2.0,10.0,True,21,99.99999711100207,100.00000022638508,100.000012163773,0.0,0.0,0.0
2.0,10.0,True,22,99.9999956351362,100.00000026927496,100.00001131013494,0.0,0.0,0.0
2.0,10.0,True,23,99.99999668800022,99.99999950169322,100.00001150614952,0.0,0.0,0.0
2.0,10.0,True,24,99.9999939670684,99.99999739542307,100.00001186320708,0.0,0.0,0.0
2.0,10.0,True,25,99.99999628839171,99.99999798559801,100.00001015097712,0.0,0.0,0.0
2.0,10.0,True,26,99.99999025753391,99.99999697275098,100.00001054287893,0.0,0.0,0.0
2.0,10.0,True,27,99.999993978058,99.9999982377977,100.00001488413807,0.0,0.0,0.0
2.0,10.0,True,28,99.9999907131584,99.9999956345645,100.00001476030258,0.0,0.0,0.0
2.0,10.0,True,29,99.99999107163353,99.99999483113342,100.0000140340862,0.0,0.0,0.0
2.0,10.0,True,30,99.99999400691229,99.99999594827754,100.00001310390303,0.0,0.0,0.0
2.0,10.0,True,31,99.99999635254383,99.99999566442858,100.00000655112964,0.0,0.0,0.0
2.0,10.0,True,32,99.99999416238441,99.99999470792947,100.00000643665635,0.0,0.0,0.0
2.0,10.0,True,33,99.99999549319926,99.99999709302753,100.00000320259397,0.0,0.0,0.0
2.0,10.0,True,34,99.99999555617717,99.99999710655399,100.00000054083469,0.0,0.0,0.0
2.0,10.0,True,35,99.99999757134063,99.99999708933802,99.99999873601597,0.0,0.0,0.0
2.0,10.0,True,36,99.99999710345479,99.9999971460033,100.00000152367681,0.0,0.0,0.0
2.0,10.0,True,37,99.99999888615409,100.0000004886536,100.00000736570601,0.0,0.0,0.0
2.0,10.0,True,38,99.99999894436598,99.99999917074841,100.000005459677,0.0,0.0,0.0
2.0,10.0,True,39,100.00000032073874,100.0000007131194,100.00000714000512,0.0,0.0,0.0
2.0,10.0,True,40,99.9999996579961,99.99999959327258,100.00000365514867,0.0,0.0,0.0
2.0,10.0,True,41,99.99999855982477,99.99999941619178,100.0000052819131,0.0,0.0,0.0
2.0,10.0,True,42,99.99999892947065,100.00000033642304,100.00000530562681,0.0,0.0,0.0
2.0,10.0,True,43,100.0000009071851,100.00000098625564,100.00000636687156,0.0,0.0,0.0
2.0,10.0,True,44,99.99999982120454,100.00000040040975,100.00000476562745,0.0,0.0,0.0
2.0,10.0,True,45,100.00000113300695,100.00000060069297,100.00000338509375,0.0,0.0,0.0
2.0,10.0,True,46,100.00000142916322,100.00000089814475,100.0000029062505,0.0,0.0,0.0
2.0,10.0,True,47,100.00000175561243,100.00000129646878,100.0000035231501,0.0,0.0,0.0
2.0,10.0,True,48,100.00000116075019,100.00000161254496,100.0000046419367,0.0,0.0,0.0
2.0,10.0,True,49,100.00000087396808,100.00000048710424,100.00000816817186,0.0,0.0,0.0
2.0,10.0,True,50,100.00000064424539,100.00000031223897,100.00000640479759,0.0,0.0,0.0
2.0,15.0,False,1,90.20802105057231,90.20906335679997,90.21400510108175,0.0,0.0,0.0
2.0,15.0,False,2,100.00005230287098,100.00006478555932,100.00022335862865,0.0,0.0,0.0
2.0,15.0,False,3,100.00001943823179,100.00000414053503,100.00003328207339,0.0,0.0,0.0
2.0,15.0,False,4,100.00000698856425,99.99999804542006,100.00003335133076,0.0,0.0,0.0
2.0,15.0,False,5,100.00001139652153,100.00000095123362,100.00002496342364,0.0,0.0,0.0
2.0,15.0,False,6,100.00001829654391,100.00000602148951,100.00003769296376,0.0,0.0,0.0
2.0,15.0,False,7,100.00002071856494,100.00000690490778,100.00003757770094,0.0,0.0,0.0
2.0,15.0,False,8,100.0000209751914,100.00000752960007,100.00003872404798,0.0,0.0,0.0
2.0,15.0,False,9,100.00000911104627,100.00000474597212,100.00003369824849,0.0,0.0,0.0
2.0,15.0,False,10,100.00000912907296,100.00000006890693,100.00001823495504,0.0,0.0,0.0
2.0,15.0,False,11,100.00000826693483,99.999999150134,100.00001446845778,0.0,0.0,0.0
2.0,15.0,False,12,100.00000295866249,99.99999681980279,100.0000154115944,0.0,0.0,0.0
2.0,15.0,False,13,100.00000308460154,99.99999949396302,100.00001492208935,0.0,0.0,0.0
2.0,15.0,False,14,100.00000212780719,99.9999990276168,100.00001836868319,0.0,0.0,0.0
2.0,15.0,False,15,100.00000181889004,99.99999837780062,100.00001869952226,0.0,0.0,0.0
2.0,15.0,False,16,100.00000205171335,99.99999955617564,100.00001916531289,0.0,0.0,0.0
2.0,15.0,False,17,100.00000048840069,100.00000258745999,100.00001843175025,0.0,0.0,0.0
2.0,15.0,False,18,100.00000246268014,100.00000150936289,100.00001780204701,0.0,0.0,0.0
2.0,15.0,False,19,100.00000522144765,100.00000191739095,100.00001822743636,0.0,0.0,0.0
2.0,15.0,False,20,100.00000549323332,100.00000341685643,100.00001798293772,0.0,0.0,0.0
2.0,15.0,False,21,100.00000027712233,100.00000026728279,100.00001372309714,0.0,0.0,0.0
2.0,15.0,False,22,100.00000010292408,100.0000007890307,100.00001284610522,0.0,0.0,0.0
2.0,15.0,False,23,99.99999704173959,99.99999966596556,100.00001414736482,0.0,0.0,0.0
2.0,15.0,False,24,99.99999551736941,99.99999737083864,100.00001484037983,0.0,0.0,0.0
2.0,15.0,False,25,99.99999303828432,99.99999658250974,100.00001417987924,0.0,0.0,0.0
2.0,15.0,False,26,99.9999915334244,99.99999492062334,100.00001347058878,0.0,0.0,0.0
2.0,15.0,False,27,99.99999441269613,99.99999594249867,100.00001738391902,0.0,0.0,0.0
2.0,15.0,False,28,99.99999213852661,99.99999568730291,100.00001762119638,0.0,0.0,0.0
2.0,15.0,False,29,99.9999919890212,99.99999472076404,100.00001630156581,0.0,0.0,0.0
2.0,15.0,False,30,99.99999274457124,99.99999543535792,100.00001692309507,0.0,0.0,0.0
2.0,15.0,False,31,99.999993427551,99.99999630996555,100.00001404552395,0.0,0.0,0.0
2.0,15.0,False,32,99.99999239642267,99.99999651666117,100.00001303586487,0.0,0.0,0.0
2.0,15.0,False,33,99.99999622313652,99.99999726065688,100.00000646025117,0.0,0.0,0.0
2.0,15.0,False,34,99.9999983373462,99.99999682896939,100.00000044985663,0.0,0.0,0.0
2.0,15.0,False,35,99.99999765698351,99.99999675777953,99.99999989978657,0.0,0.0,0.0
2.0,15.0,False,36,99.99999655543309,99.99999647949214,100.00000205956053,0.0,0.0,0.0
2.0,15.0,False,37,99.99999875749988,99.99999954051806,100.00000786856215,0.0,0.0,0.0
2.0,15.0,False,38,99.99999873422593,99.99999847862588,100.0000088027931,0.0,0.0,0.0
2.0,15.0,False,39,99.99999893954049,99.99999997817724,100.00000865097144,0.0,0.0,0.0
2.0,15.0,False,40,99.99999812517859,99.99999929503308,100.00000508125245,0.0,0.0,0.0
2.0,15.0,False,41,100.00000211876906,100.00000131057584,100.000007318794,0.0,0.0,0.0
2.0,15.0,False,42,100.0000036106388,100.0000015058628,100.00000638850253,0.0,0.0,0.0
2.0,15.0,False,43,100.00000408403116,100.0000025218621,100.00000660436748,0.0,0.0,0.0
2.0,15.0,False,44,100.00000406743219,100.00000236555488,100.00000750900594,0.0,0.0,0.0
2.0,15.0,False,45,100.00000407007475,100.00000246615005,100.00000668836194,0.0,0.0,0.0
2.0,15.0,False,46,100.00000406145111,100.00000203019573,100.0000063754202,0.0,0.0,0.0
2.0,15.0,False,47,100.00000425566535,100.0000016412939,100.00000497012103,0.0,0.0,0.0
2.0,15.0,False,48,100.00000237034666,100.00000235204656,100.00000543194403,0.0,0.0,0.0
2.0,15.0,False,49,100.0000015547085,100.00000142264386,100.00000896897379,0.0,0.0,0.0
2.0,15.0,False,50,100.00000093456578,100.00000147280682,100.00000823462291,0.0,0.0,0.0
2.0,15.0,True,1,105.8017732924067,105.80207864912936,105.81090700032233,0.05,0.05,0.05
2.0,15.0,True,2,100.0000392721501,100.00005390724344,100.00020987233066,0.0,0.0,0.0
2.0,15.0,True,3,100.00001697964302,100.0000055868529,100.0000413742445,0.0,0.0,0.0
2.0,15.0,True,4,100.00001543406451,99.9999992826749,100.0000414633123,0.0,0.0,0.0
2.0,15.0,True,5,100.00001969976562,100.00000458784453,100.00003280106962,0.0,0.0,0.0
2.0,15.0,True,6,100.00001391546559,100.00000783280105,100.00004125043219,0.0,0.0,0.0
2.0,15.0,True,7,100.0000226469195,100.0000098313719,100.00004360087257,0.0,0.0,0.0
2.0,15.0,True,8,100.00001905388231,100.00000875914556,100.00004008128539,0.0,0.0,0.0
2.0,15.0,True,9,100.00000708776503,100.00000344213258,100.00003944642137,0.0,0.0,0.0
2.0,15.0,True,10,100.00000628328036,99.99999810932738,100.00002221617981,0.0,0.0,0.0
2.0,15.0,True,11,100.00000654636527,99.99999724594383,100.00001730176676,0.0,0.0,0.0
2.0,15.0,True,12,100.00000425082774,99.99999723196925,100.00001284565738,0.0,0.0,0.0
2.0,15.0,True,13,100.00000957742357,99.99999933619026,100.00001302717993,0.0,0.0,0.0
2.0,15.0,True,14,100.00000844959428,99.99999891334735,100.00001568098511,0.0,0.0,0.0
2.0,15.0,True,15,100.00000858000897,99.99999875458836,100.00001568762778,0.0,0.0,0.0
2.0,15.0,True,16,100.0000090475529,99.99999965246943,100.00001601810246,0.0,0.0,0.0
2.0,15.0,True,17,100.00000853855592,100.00000068682803,100.00001483332855,0.0,0.0,0.0
2.0,15.0,True,18,100.00000421497457,99.9999980432846,100.00001222884941,0.0,0.0,0.0
2.0,15.0,True,19,100.00000483205235,100.00000257025324,100.00001525922166,0.0,0.0,0.0
2.0,15.0,True,20,100.00000509295384,100.00000267677626,100.00001516633657,0.0,0.0,0.0
2.0,15.0,True,21,99.99999711016241,100.00000022696439,100.00001216413843,0.0,0.0,0.0
2.0,15.0,True,22,99.9999956343363,100.00000026998529,100.00001131022846,0.0,0.0,0.0
2.0,15.0,True,23,99.99999668776911,99.99999950212461,100.000011505711,0.0,0.0,0.0
2.0,15.0,True,24,99.9999939663933,99.99999739555204,100.00001186305434,0.0,0.0,0.0
2.0,15.0,True,25,99.9999962898117,99.99999798612714,100.00001015128282,0.0,0.0,0.0
2.0,15.0,True,26,99.99999025705822,99.99999697324427,100.00001054344364,0.0,0.0,0.0
2.0,15.0,True,27,99.9999939778312,99.9999982381382,100.00001488449246,0.0,0.0,0.0
2.0,15.0,True,28,99.9999907128235,99.9999956349681,100.0000147606709,0.0,0.0,0.0
2.0,15.0,True,29,99.99999107113638,99.99999483120362,100.00001403442809,0.0,0.0,0.0
2.0,15.0,True,30,99.9999940062522,99.9999959487013,100.00001310413529,0.0,0.0,0.0
2.0,15.0,True,31,99.99999635141243,99.99999566452132,100.0000065516274,0.0,0.0,0.0
2.0,15.0,True,32,99.99999416098274,99.99999470746903,100.00000643832716,0.0,0.0,0.0
2.0,15.0,True,33,99.99999549269,99.99999709279425,100.00000320273355,0.0,0.0,0.0
2.0,15.0,True,34,99.99999555531815,99.9999971064189,100.00000054172664,0.0,0.0,0.0
2.0,15.0,True,35,99.99999757142555,99.9999970891358,99.99999873505999,0.0,0.0,0.0
2.0,15.0,True,36,99.99999710375467,99.99999714624605,100.00000152551777,0.0,0.0,0.0
2.0,15.0,True,37,99.99999888658407,100.00000048910844,100.00000736726956,0.0,0.0,0.0
2.0,15.0,True,38,99.99999894475633,99.99999917070778,100.00000546020591,0.0,0.0,0.0
2.0,15.0,True,39,100.00000032037228,100.00000071319619,100.00000714066422,0.0,0.0,0.0
2.0,15.0,True,40,99.99999965907858,99.99999959339897,100.00000365547297,0.0,0.0,0.0
2.0,15.0,True,41,99.99999856006886,99.99999941714437,100.00000528168272,0.0,0.0,0.0
2.0,15.0,True,42,99.99999893019246,100.0000003372231,100.0000053053082,0.0,0.0,0.0
2.0,15.0,True,43,100.00000090867431,100.00000098696947,100.00000636668555,0.0,0.0,0.0
2.0,15.0,True,44,99.99999982212717,100.00000040105974,100.00000476587473,0.0,0.0,0.0
2.0,15.0,True,45,100.00000113406297,100.00000060141072,100.0000033854844,0.0,0.0,0.0
2.0,15.0,True,46,100.00000143035106,100.00000089871124,100.00000290653787,0.0,0.0,0.0
2.0,15.0,True,47,100.00000175505707,100.00000129679006,100.00000352340112,0.0,0.0,0.0
2.0,15.0,True,48,100.00000116147233,100.0000016129864,100.00000464181457,0.0,0.0,0.0
2.0,15.0,True,49,100.00000087368903,100.00000048741992,100.00000816791822,0.0,0.0,0.0
2.0,15.0,True,50,100.00000064426288,100.0000003127421,100.0000064050368,0.0,0.0,0.0
2.0,20.0,False,1,47.82460846235446,47.82604265646824,47.83625398372445,0.15,0.15,0.15
2.0,20.0,False,2,100.0000523038381,100.00006478708742,100.00022335571794,0.0,0.0,0.0
2.0,20.0,False,3,100.00001943848682,100.00000414102263,100.00003328326616,0.0,0.0,0.0
2.0,20.0,False,4,100.00000698930285,99.9999980459295,100.00003335254009,0.0,0.0,0.0
2.0,20.0,False,5,100.00001139725279,100.00000095174009,100.00002496453386,0.0,0.0,0.0
2.0,20.0,False,6,100.00001829678794,100.0000060220012,100.00003769407579,0.0,0.0,0.0
2.0,20.0,False,7,100.00002071939042,100.00000690535907,100.00003757884642,0.0,0.0,0.0
2.0,20.0,False,8,100.0000209750875,100.00000753072601,100.00003872513378,0.0,0.0,0.0
2.0,20.0,False,9,100.000009110984,100.00000474619925,100.00003369942041,0.0,0.0,0.0
2.0,20.0,False,10,100.00000912903427,100.00000006919143,100.000018235978,0.0,0.0,0.0
2.0,20.0,False,11,100.0000082669618,99.99999915079195,100.0000144686136,0.0,0.0,0.0
2.0,20.0,False,12,100.00000295982798,99.99999682026524,100.00001541187048,0.0,0.0,0.0
2.0,20.0,False,13,100.00000308579169,99.99999949422441,100.00001492173826,0.0,0.0,0.0
2.0,20.0,False,14,100.00000212906846,99.99999902773985,100.0000183683897,0.0,0.0,0.0
2.0,20.0,False,15,100.00000182008867,99.99999837807009,100.00001869949176,0.0,0.0,0.0
2.0,20.0,False,16,100.00000205351046,99.99999955667464,100.00001916543425,0.0,0.0,0.0
2.0,20.0,False,17,100.00000048981411,100.00000258771071,100.00001843181312,0.0,0.0,0.0
2.0,20.0,False,18,100.00000246292977,100.00000150915999,100.000017801876,0.0,0.0,0.0
2.0,20.0,False,19,100.00000522290478,100.00000191751093,100.00001822751967,0.0,0.0,0.0
2.0,20.0,False,20,100.00000549428106,100.00000341728145,100.00001798286024,0.0,0.0,0.0
2.0,20.0,False,21,100.000000277411,100.00000026772946,100.00001372323263,0.0,0.0,0.0
2.0,20.0,False,22,100.0000001029698,100.00000078937,100.00001284624507,0.0,0.0,0.0
2.0,20.0,False,23,99.99999704167993,99.99999966633413,100.00001414724463,0.0,0.0,0.0
2.0,20.0,False,24,99.99999551739613,99.9999973712426,100.00001484069672,0.0,0.0,0.0
2.0,20.0,False,25,99.99999303877877,99.99999658291283,100.00001418013719,0.0,0.0,0.0
2.0,20.0,False,26,99.99999153335662,99.99999492102312,100.00001347078941,0.0,0.0,0.0
2.0,20.0,False,27,99.9999944126194,99.99999594291405,100.00001738406014,0.0,0.0,0.0
2.0,20.0,False,28,99.99999214216646,99.99999568825757,100.00001762138015,0.0,0.0,0.0
2.0,20.0,False,29,99.9999919888547,99.99999472101744,100.00001630165988,0.0,0.0,0.0
2.0,20.0,False,30,99.99999274499032,99.99999543584984,100.00001692319907,0.0,0.0,0.0
2.0,20.0,False,31,99.99999342871905,99.99999631059808,100.00001404573268,0.0,0.0,0.0
2.0,20.0,False,32,99.99999239719472,99.99999651728714,100.00001303597605,0.0,0.0,0.0
2.0,20.0,False,33,99.99999622395592,99.99999726098375,100.00000646034965,0.0,0.0,0.0
2.0,20.0,False,34,99.99999833788718,99.99999682912446,100.00000044930317,0.0,0.0,0.0
2.0,20.0,False,35,99.99999765805393,99.99999675804546,99.99999989941543,0.0,0.0,0.0
2.0,20.0,False,36,99.99999655654528,99.99999647963374,100.00000205865959,0.0,0.0,0.0
2.0,20.0,False,37,99.99999875860544,99.9999995411641,100.00000786938242,0.0,0.0,0.0
2.0,20.0,False,38,99.99999873534415,99.99999847914046,100.00000880285921,0.0,0.0,0.0
2.0,20.0,False,39,99.99999894071676,99.99999997852613,100.00000865040187,0.0,0.0,0.0
2.0,20.0,False,40,99.99999812539639,99.99999929521401,100.00000508099785,0.0,0.0,0.0
2.0,20.0,False,41,100.00000211933904,100.00000131084016,100.0000073187102,0.0,0.0,0.0
2.0,20.0,False,42,100.00000361154639,100.00000150605305,100.00000638843275,0.0,0.0,0.0
2.0,20.0,False,43,100.00000408458698,100.00000252195805,100.00000660433653,0.0,0.0,0.0
2.0,20.0,False,44,100.00000406797419,100.00000236569403,100.0000075091589,0.0,0.0,0.0
2.0,20.0,False,45,100.00000407060932,100.0000024662877,100.00000668855209,0.0,0.0,0.0
2.0,20.0,False,46,100.00000406186803,100.00000203032039,100.0000063755804,0.0,0.0,0.0
2.0,20.0,False,47,100.00000425604291,100.00000164144485,100.0000049702674,0.0,0.0,0.0
2.0,20.0,False,48,100.00000237075635,100.00000235212624,100.00000543197697,0.0,0.0,0.0
2.0,20.0,False,49,100.00000155479614,100.00000142277369,100.00000896901676,0.0,0.0,0.0
2.0,20.0,False,50,100.00000093464892,100.00000147249199,100.00000823466544,0.0,0.0,0.0
2.0,20.0,True,1,107.71441374692975,107.71749650235122,107.73281888000713,0.1,0.1,0.1
2.0,20.0,True,2,100.00003921107108,100.00005384107811,100.00020978319583,0.0,0.0,0.0
2.0,20.0,True,3,100.00001697957025,100.00000558683023,100.0000413742064,0.0,0.0,0.0
2.0,20.0,True,4,100.00001543383696,99.99999928272837,100.00004146328402,0.0,0.0,0.0
2.0,20.0,True,5,100.0000196996748,100.00000458786184,100.00003280117119,0.0,0.0,0.0
2.0,20.0,True,6,100.00001391520902,100.00000783381043,100.00004125510193,0.0,0.0,0.0
2.0,20.0,True,7,100.00002264670931,100.0000098314095,100.00004360058102,0.0,0.0,0.0
