snr,comb_amp,overlap,k,seed,bias_plus,coverage
10.0,5.0,True,23,46,100.00000310617072,0.0
10.0,5.0,True,24,46,100.00000221646391,0.0
10.0,5.0,True,25,46,100.00000171991078,0.0
10.0,5.0,True,26,46,100.00000180795465,0.0
10.0,5.0,True,27,46,100.00000324648825,0.0
10.0,5.0,True,28,46,100.00000330955248,0.0
10.0,5.0,True,29,46,100.00000324731548,0.0
10.0,5.0,True,30,46,100.00000310602198,0.0
10.0,5.0,True,31,46,100.00000313935709,0.0
10.0,5.0,True,32,46,100.00000309045168,0.0
10.0,5.0,True,33,46,100.00000291885056,0.0
10.0,5.0,True,34,46,100.0000019007457,0.0
10.0,5.0,True,35,46,100.00000138859482,0.0
10.0,5.0,True,36,46,100.00000098950913,0.0
10.0,5.0,True,37,46,100.0000012354094,0.0
10.0,5.0,True,38,46,100.00000218784929,0.0
10.0,5.0,True,39,46,100.00000262581156,0.0
10.0,5.0,True,40,46,100.00000190634813,0.0
10.0,5.0,True,41,46,100.00000186088064,0.0
10.0,5.0,True,42,46,100.00000189027205,0.0
10.0,5.0,True,43,46,100.00000095082376,0.0
10.0,5.0,True,44,46,100.00000066647999,0.0
10.0,5.0,True,45,46,100.00000066350083,0.0
10.0,5.0,True,46,46,100.00000135738046,0.0
10.0,5.0,True,47,46,100.00000143076443,0.0
10.0,5.0,True,48,46,100.00000134136033,0.0
10.0,5.0,True,49,46,100.00000139588762,0.0
10.0,5.0,True,50,46,100.00000141846041,0.0
10.0,5.0,False,1,42,100.00002782575515,0.0
10.0,5.0,False,2,42,100.00000481285542,0.0
10.0,5.0,False,3,42,100.00000514968247,0.0
10.0,5.0,False,4,42,100.0000053283348,0.0
10.0,5.0,False,5,42,100.00000518234,0.0
10.0,5.0,False,6,42,100.00000684065384,0.0
10.0,5.0,False,7,42,100.00000805599271,0.0
10.0,5.0,False,8,42,100.00000812427751,0.0
10.0,5.0,False,9,42,100.00000825546968,0.0
10.0,5.0,False,10,42,100.00000839898246,0.0
10.0,5.0,False,11,42,100.00000876657745,0.0
10.0,5.0,False,12,42,100.00000875721872,0.0
10.0,5.0,False,13,42,100.000008685756,0.0
10.0,5.0,False,14,42,100.00000436524499,0.0
10.0,5.0,False,15,42,100.00000583497803,0.0
10.0,5.0,False,16,42,100.00000576393904,0.0
10.0,5.0,False,17,42,100.00000675458739,0.0
10.0,5.0,False,18,42,100.00000666724968,0.0
10.0,5.0,False,19,42,100.00000541541198,0.0
10.0,5.0,False,20,42,100.00000508594039,0.0
10.0,5.0,False,21,42,100.00000409326982,0.0
10.0,5.0,False,22,42,100.00000415061776,0.0
10.0,5.0,False,23,42,100.00000414233065,0.0
10.0,5.0,False,24,42,100.00000414656,0.0
10.0,5.0,False,25,42,100.0000022209739,0.0
10.0,5.0,False,26,42,100.0000020719419,0.0
10.0,5.0,False,27,42,100.00000144086115,0.0
10.0,5.0,False,28,42,100.00000149234562,0.0
10.0,5.0,False,29,42,100.00000152787206,0.0
10.0,5.0,False,30,42,100.00000028885623,0.0
10.0,5.0,False,31,42,99.99999992876191,0.0
10.0,5.0,False,32,42,100.00000007419807,0.0
10.0,5.0,False,33,42,100.00000005835602,0.0
10.0,5.0,False,34,42,99.99999944015126,0.0
10.0,5.0,False,35,42,99.99999975881957,0.0
10.0,5.0,False,36,42,99.99999960508222,0.0
10.0,5.0,False,37,42,99.99999969568356,0.0
10.0,5.0,False,38,42,100.00000007891568,0.0
10.0,5.0,False,39,42,100.00000045822786,0.0
10.0,5.0,False,40,42,99.99999971291598,0.0
10.0,5.0,False,41,42,99.99999910472977,0.0
10.0,5.0,False,42,42,99.99999889268628,0.0
10.0,5.0,False,43,42,99.99999907029539,0.0
10.0,5.0,False,44,42,99.99999989869602,0.0
10.0,5.0,False,45,42,99.99999994978211,0.0
10.0,5.0,False,46,42,99.99999990769031,0.0
10.0,5.0,False,47,42,99.99999933269378,0.0
10.0,5.0,False,48,42,99.99999985744549,0.0
10.0,5.0,False,49,42,100.00000019658802,0.0
10.0,5.0,False,50,42,100.00000017213006,0.0
10.0,5.0,False,1,43,100.00002046204662,0.0
10.0,5.0,False,2,43,99.99999796762992,0.0
10.0,5.0,False,3,43,99.99999818070916,0.0
10.0,5.0,False,4,43,99.99999868510096,0.0
10.0,5.0,False,5,43,100.00000274680545,0.0
10.0,5.0,False,6,43,100.00000398675638,0.0
10.0,5.0,False,7,43,100.00000424269895,0.0
10.0,5.0,False,8,43,100.00000400527284,0.0
10.0,5.0,False,9,43,100.00000397682737,0.0
10.0,5.0,False,10,43,100.00000374293379,0.0
10.0,5.0,False,11,43,100.00000403217945,0.0
10.0,5.0,False,12,43,100.00000518869453,0.0
10.0,5.0,False,13,43,100.00000463743496,0.0
10.0,5.0,False,14,43,100.00000516350578,0.0
10.0,5.0,False,15,43,100.0000051174471,0.0
10.0,5.0,False,16,43,100.00000582778735,0.0
10.0,5.0,False,17,43,100.00000556365627,0.0
10.0,5.0,False,18,43,100.00000431593187,0.0
10.0,5.0,False,19,43,100.0000046920229,0.0
10.0,5.0,False,20,43,100.00000492582343,0.0
10.0,5.0,False,21,43,100.00000401054,0.0
10.0,5.0,False,22,43,100.00000391925167,0.0
10.0,5.0,False,23,43,100.00000403467482,0.0
10.0,5.0,False,24,43,100.00000387731382,0.0
10.0,5.0,False,25,43,100.00000388472648,0.0
10.0,5.0,False,26,43,100.00000312984332,0.0
10.0,5.0,False,27,43,100.00000233359758,0.0
10.0,5.0,False,28,43,100.0000024011322,0.0
10.0,5.0,False,29,43,100.000002426926,0.0
10.0,5.0,False,30,43,100.00000213814346,0.0
10.0,5.0,False,31,43,100.00000235268999,0.0
10.0,5.0,False,32,43,100.00000214140391,0.0
10.0,5.0,False,33,43,100.00000215540459,0.0
10.0,5.0,False,34,43,100.00000290876557,0.0
10.0,5.0,False,35,43,100.00000282728331,0.0
10.0,5.0,False,36,43,100.00000221156317,0.0
10.0,5.0,False,37,43,100.00000253426387,0.0
10.0,5.0,False,38,43,100.00000249989439,0.0
10.0,5.0,False,39,43,100.00000249563985,0.0
10.0,5.0,False,40,43,100.00000227553842,0.0
10.0,5.0,False,41,43,100.00000228241451,0.0
10.0,5.0,False,42,43,100.00000260032564,0.0
10.0,5.0,False,43,43,100.00000014328195,0.0
10.0,5.0,False,44,43,100.00000005478853,0.0
10.0,5.0,False,45,43,100.00000026983923,0.0
10.0,5.0,False,46,43,100.00000027056643,0.0
10.0,5.0,False,47,43,99.99999933083893,0.0
10.0,5.0,False,48,43,99.99999964370451,0.0
10.0,5.0,False,49,43,99.99999979297053,0.0
10.0,5.0,False,50,43,99.99999972732894,0.0
10.0,5.0,False,1,44,100.00002419327798,0.0
10.0,5.0,False,2,44,100.00000244754689,0.0
10.0,5.0,False,3,44,100.00000259379021,0.0
10.0,5.0,False,4,44,100.00000087462521,0.0
10.0,5.0,False,5,44,100.00000082534346,0.0
10.0,5.0,False,6,44,100.00000047070185,0.0
10.0,5.0,False,7,44,99.99999922778686,0.0
10.0,5.0,False,8,44,99.99999937926401,0.0
10.0,5.0,False,9,44,99.99999923440518,0.0
10.0,5.0,False,10,44,99.99999676775047,0.0
10.0,5.0,False,11,44,99.99999651823538,0.0
10.0,5.0,False,12,44,99.9999981801688,0.0
10.0,5.0,False,13,44,99.99999937961499,0.0
10.0,5.0,False,14,44,99.99999874481546,0.0
10.0,5.0,False,15,44,99.99999888102383,0.0
10.0,5.0,False,16,44,99.99999896049428,0.0
10.0,5.0,False,17,44,100.00000164669173,0.0
10.0,5.0,False,18,44,100.0000026381019,0.0
10.0,5.0,False,19,44,100.00000226172504,0.0
10.0,5.0,False,20,44,100.00000160990884,0.0
10.0,5.0,False,21,44,100.000001812774,0.0
10.0,5.0,False,22,44,100.00000193601022,0.0
10.0,5.0,False,23,44,100.00000232589542,0.0
10.0,5.0,False,24,44,100.00000035965213,0.0
10.0,5.0,False,25,44,99.99999951930636,0.0
10.0,5.0,False,26,44,99.99999953156441,0.0
10.0,5.0,False,27,44,99.99999928626076,0.0
10.0,5.0,False,28,44,99.99999964602682,0.0
10.0,5.0,False,29,44,99.99999943641203,0.0
10.0,5.0,False,30,44,99.99999947244729,0.0
10.0,5.0,False,31,44,99.99999947068585,0.0
10.0,5.0,False,32,44,99.99999823762786,0.0
10.0,5.0,False,33,44,99.99999861573832,0.0
10.0,5.0,False,34,44,99.9999987849774,0.0
10.0,5.0,False,35,44,99.99999921337205,0.0
10.0,5.0,False,36,44,99.99999924145126,0.0
10.0,5.0,False,37,44,99.99999896486688,0.0
10.0,5.0,False,38,44,99.99999886012338,0.0
10.0,5.0,False,39,44,99.99999886131923,0.0
10.0,5.0,False,40,44,99.99999872578172,0.0
10.0,5.0,False,41,44,100.00000012918542,0.0
10.0,5.0,False,42,44,100.00000026657997,0.0
10.0,5.0,False,43,44,100.0000003882192,0.0
10.0,5.0,False,44,44,100.00000041601564,0.0
10.0,5.0,False,45,44,100.00000042544036,0.0
10.0,5.0,False,46,44,100.00000082765956,0.0
10.0,5.0,False,47,44,100.00000081841705,0.0
10.0,5.0,False,48,44,100.0000003768214,0.0
10.0,5.0,False,49,44,100.00000027854895,0.0
10.0,5.0,False,50,44,100.00000022298383,0.0
10.0,5.0,False,1,45,100.00002317689851,0.0
10.0,5.0,False,2,45,99.99999972826205,0.0
10.0,5.0,False,3,45,100.00000029358299,0.0
10.0,5.0,False,4,45,100.0000013624803,0.0
10.0,5.0,False,5,45,99.99999928311902,0.0
10.0,5.0,False,6,45,100.00000007857528,0.0
10.0,5.0,False,7,45,100.00000014278606,0.0
10.0,5.0,False,8,45,100.00000004761199,0.0
10.0,5.0,False,9,45,100.00000219425976,0.0
10.0,5.0,False,10,45,100.0000011270644,0.0
10.0,5.0,False,11,45,100.00000241583285,0.0
10.0,5.0,False,12,45,99.99999932361236,0.0
10.0,5.0,False,13,45,99.99999951514958,0.0
10.0,5.0,False,14,45,99.99999943538131,0.0
10.0,5.0,False,15,45,99.99999934464324,0.0
10.0,5.0,False,16,45,99.99999933671748,0.0
10.0,5.0,False,17,45,99.99999962003088,0.0
10.0,5.0,False,18,45,99.99999937979268,0.0
10.0,5.0,False,19,45,99.99999842896284,0.0
10.0,5.0,False,20,45,99.99999811333932,0.0
10.0,5.0,False,21,45,99.99999805760085,0.0
10.0,5.0,False,22,45,99.99999840569077,0.0
10.0,5.0,False,23,45,99.99999840461811,0.0
10.0,5.0,False,24,45,99.99999787259486,0.0
10.0,5.0,False,25,45,99.99999758567884,0.0
10.0,5.0,False,26,45,99.99999693871297,0.0
10.0,5.0,False,27,45,99.99999707261817,0.0
10.0,5.0,False,28,45,99.99999695826186,0.0
10.0,5.0,False,29,45,99.99999696195322,0.0
10.0,5.0,False,30,45,99.99999696532592,0.0
10.0,5.0,False,31,45,99.99999747990472,0.0
10.0,5.0,False,32,45,99.99999719225679,0.0
10.0,5.0,False,33,45,99.99999720211108,0.0
10.0,5.0,False,34,45,99.99999736600779,0.0
10.0,5.0,False,35,45,99.99999796082747,0.0
10.0,5.0,False,36,45,99.99999767043187,0.0
10.0,5.0,False,37,45,99.99999708817178,0.0
10.0,5.0,False,38,45,99.99999669958567,0.0
10.0,5.0,False,39,45,99.99999711369324,0.0
10.0,5.0,False,40,45,99.99999723387496,0.0
10.0,5.0,False,41,45,99.99999728796625,0.0
10.0,5.0,False,42,45,99.99999802935776,0.0
10.0,5.0,False,43,45,99.99999938152706,0.0
10.0,5.0,False,44,45,99.9999990763628,0.0
10.0,5.0,False,45,45,99.99999965586905,0.0
10.0,5.0,False,46,45,99.99999922726383,0.0
10.0,5.0,False,47,45,99.99999949135331,0.0
10.0,5.0,False,48,45,99.99999957320446,0.0
10.0,5.0,False,49,45,100.0000002330919,0.0
10.0,5.0,False,50,45,100.00000028626079,0.0
10.0,5.0,False,1,46,100.00001758714669,0.0
10.0,5.0,False,2,46,99.99999490368083,0.0
10.0,5.0,False,3,46,99.99999629153496,0.0
10.0,5.0,False,4,46,99.99999646184325,0.0
10.0,5.0,False,5,46,99.99999666307434,0.0
10.0,5.0,False,6,46,99.99999721824595,0.0
10.0,5.0,False,7,46,99.99999725957511,0.0
10.0,5.0,False,8,46,100.0000014170216,0.0
10.0,5.0,False,9,46,100.00000157092401,0.0
10.0,5.0,False,10,46,100.00000154823101,0.0
10.0,5.0,False,11,46,100.00000249533764,0.0
10.0,5.0,False,12,46,100.0000031834249,0.0
10.0,5.0,False,13,46,100.00000354182086,0.0
10.0,5.0,False,14,46,100.00000341217554,0.0
10.0,5.0,False,15,46,100.00000179298885,0.0
10.0,5.0,False,16,46,100.00000211356611,0.0
10.0,5.0,False,17,46,100.00000145125428,0.0
10.0,5.0,False,18,46,100.00000142092141,0.0
10.0,5.0,False,19,46,100.00000083998141,0.0
10.0,5.0,False,20,46,100.00000085128833,0.0
10.0,5.0,False,21,46,100.00000150068482,0.0
10.0,5.0,False,22,46,100.00000172071171,0.0
10.0,5.0,False,23,46,100.00000167752903,0.0
10.0,5.0,False,24,46,100.0000005583527,0.0
10.0,5.0,False,25,46,100.00000118141729,0.0
10.0,5.0,False,26,46,100.00000141114627,0.0
10.0,5.0,False,27,46,100.00000243545546,0.0
10.0,5.0,False,28,46,100.0000024756867,0.0
10.0,5.0,False,29,46,100.00000231432358,0.0
10.0,5.0,False,30,46,100.00000234715182,0.0
10.0,5.0,False,31,46,100.00000212515064,0.0
10.0,5.0,False,32,46,100.00000323677271,0.0
10.0,5.0,False,33,46,100.00000288221293,0.0
10.0,5.0,False,34,46,100.0000028543655,0.0
10.0,5.0,False,35,46,100.00000091011584,0.0
10.0,5.0,False,36,46,100.00000106056177,0.0
10.0,5.0,False,37,46,100.0000008575854,0.0
10.0,5.0,False,38,46,100.00000125049539,0.0
10.0,5.0,False,39,46,100.00000162902128,0.0
10.0,5.0,False,40,46,100.00000053582241,0.0
10.0,5.0,False,41,46,100.0000008743605,0.0
10.0,5.0,False,42,46,100.00000066705721,0.0
10.0,5.0,False,43,46,100.00000063099797,0.0
10.0,5.0,False,44,46,100.00000026890507,0.0
10.0,5.0,False,45,46,100.00000022456332,0.0
10.0,5.0,False,46,46,100.0000013879766,0.0
10.0,5.0,False,47,46,100.00000137883674,0.0
10.0,5.0,False,48,46,100.00000157066165,0.0
10.0,5.0,False,49,46,100.00000161372196,0.0
10.0,5.0,False,50,46,100.0000016143285,0.0
10.0,10.0,True,1,42,100.12412957920202,0.0
10.0,10.0,True,2,42,100.00000505128367,0.0
10.0,10.0,True,3,42,100.00000481845771,0.0
10.0,10.0,True,4,42,100.00000415450882,0.0
10.0,10.0,True,5,42,100.00000517912267,0.0
10.0,10.0,True,6,42,100.00000571739719,0.0
10.0,10.0,True,7,42,100.00000769650967,0.0
10.0,10.0,True,8,42,100.00000757161985,0.0
10.0,10.0,True,9,42,100.00000767570246,0.0
10.0,10.0,True,10,42,100.00000787139857,0.0
10.0,10.0,True,11,42,100.00000804877851,0.0
10.0,10.0,True,12,42,100.00000786887765,0.0
10.0,10.0,True,13,42,100.00000784644129,0.0
10.0,10.0,True,14,42,100.00000402703154,0.0
10.0,10.0,True,15,42,100.00000441424658,0.0
10.0,10.0,True,16,42,100.00000489527716,0.0
10.0,10.0,True,17,42,100.00000458991886,0.0
10.0,10.0,True,18,42,100.00000502661254,0.0
10.0,10.0,True,19,42,100.00000437091265,0.0
10.0,10.0,True,20,42,100.00000421112735,0.0
10.0,10.0,True,21,42,100.00000355364693,0.0
10.0,10.0,True,22,42,100.00000360868958,0.0
10.0,10.0,True,23,42,100.00000360350293,0.0
10.0,10.0,True,24,42,100.00000261530519,0.0
10.0,10.0,True,25,42,100.00000259574477,0.0
10.0,10.0,True,26,42,100.00000245327375,0.0
10.0,10.0,True,27,42,100.00000200038693,0.0
10.0,10.0,True,28,42,100.00000197990727,0.0
10.0,10.0,True,29,42,100.00000210824412,0.0
10.0,10.0,True,30,42,99.99999998719858,0.0
10.0,10.0,True,31,42,100.00000009998655,0.0
10.0,10.0,True,32,42,100.00000017985539,0.0
10.0,10.0,True,33,42,100.0000000077093,0.0
10.0,10.0,True,34,42,99.99999969760671,0.0
10.0,10.0,True,35,42,99.99999994034056,0.0
10.0,10.0,True,36,42,99.99999979069793,0.0
10.0,10.0,True,37,42,99.99999980343378,0.0
10.0,10.0,True,38,42,100.0000010495931,0.0
10.0,10.0,True,39,42,100.00000075124142,0.0
10.0,10.0,True,40,42,100.00000003334219,0.0
10.0,10.0,True,41,42,99.99999929380022,0.0
10.0,10.0,True,42,42,99.99999921471309,0.0
10.0,10.0,True,43,42,99.99999984782417,0.0
10.0,10.0,True,44,42,100.00000023018924,0.0
10.0,10.0,True,45,42,100.00000019930908,0.0
10.0,10.0,True,46,42,100.00000008703441,0.0
10.0,10.0,True,47,42,100.0000001217468,0.0
10.0,10.0,True,48,42,100.00000047451746,0.0
10.0,10.0,True,49,42,100.00000044169695,0.0
10.0,10.0,True,50,42,99.99999974676027,0.0
10.0,10.0,True,1,43,100.12424733741949,0.0
10.0,10.0,True,2,43,99.99999817898352,0.0
10.0,10.0,True,3,43,99.99999819107225,0.0
10.0,10.0,True,4,43,99.99999938533935,0.0
10.0,10.0,True,5,43,100.000003066832,0.0
10.0,10.0,True,6,43,100.00000305819675,0.0
10.0,10.0,True,7,43,100.00000439747964,0.0
10.0,10.0,True,8,43,100.00000430720135,0.0
10.0,10.0,True,9,43,100.00000282902262,0.0
10.0,10.0,True,10,43,100.00000390591367,0.0
10.0,10.0,True,11,43,100.00000454768133,0.0
10.0,10.0,True,12,43,100.00000492713494,0.0
10.0,10.0,True,13,43,100.00000402316672,0.0
10.0,10.0,True,14,43,100.00000490058645,0.0
10.0,10.0,True,15,43,100.00000513913741,0.0
10.0,10.0,True,16,43,100.00000558006484,0.0
10.0,10.0,True,17,43,100.00000531030393,0.0
10.0,10.0,True,18,43,100.00000439450778,0.0
10.0,10.0,True,19,43,100.0000047003715,0.0
10.0,10.0,True,20,43,100.00000489712691,0.0
10.0,10.0,True,21,43,100.00000423748868,0.0
10.0,10.0,True,22,43,100.00000419417347,0.0
10.0,10.0,True,23,43,100.00000439212198,0.0
10.0,10.0,True,24,43,100.00000380260133,0.0
10.0,10.0,True,25,43,100.00000380532575,0.0
10.0,10.0,True,26,43,100.00000290413885,0.0
10.0,10.0,True,27,43,100.00000233140742,0.0
10.0,10.0,True,28,43,100.00000221312172,0.0
10.0,10.0,True,29,43,100.00000227091903,0.0
10.0,10.0,True,30,43,100.00000195751338,0.0
10.0,10.0,True,31,43,100.0000022885484,0.0
10.0,10.0,True,32,43,100.00000211217912,0.0
10.0,10.0,True,33,43,100.00000217327869,0.0
10.0,10.0,True,34,43,100.00000261508745,0.0
10.0,10.0,True,35,43,100.00000269422635,0.0
10.0,10.0,True,36,43,100.00000193413916,0.0
10.0,10.0,True,37,43,100.00000230292554,0.0
10.0,10.0,True,38,43,100.00000233020207,0.0
10.0,10.0,True,39,43,100.00000234658067,0.0
10.0,10.0,True,40,43,100.00000208909762,0.0
10.0,10.0,True,41,43,100.00000194822132,0.0
10.0,10.0,True,42,43,100.00000250413791,0.0
10.0,10.0,True,43,43,100.00000056940516,0.0
10.0,10.0,True,44,43,100.00000060136895,0.0
10.0,10.0,True,45,43,100.00000053630097,0.0
10.0,10.0,True,46,43,99.99999972094533,0.0
10.0,10.0,True,47,43,99.99999963344095,0.0
10.0,10.0,True,48,43,99.99999964335208,0.0
10.0,10.0,True,49,43,99.99999983897456,0.0
10.0,10.0,True,50,43,99.9999996212953,0.0
10.0,10.0,True,1,44,100.12430353602306,0.0
10.0,10.0,True,2,44,100.0000022167899,0.0
10.0,10.0,True,3,44,100.00000238563331,0.0
10.0,10.0,True,4,44,99.99999932465556,0.0
10.0,10.0,True,5,44,99.99999919741342,0.0
10.0,10.0,True,6,44,99.99999931147714,0.0
10.0,10.0,True,7,44,100.00000067226553,0.0
10.0,10.0,True,8,44,100.00000052014886,0.0
10.0,10.0,True,9,44,99.99999979828303,0.0
10.0,10.0,True,10,44,99.9999955690063,0.0
10.0,10.0,True,11,44,99.99999550193944,0.0
10.0,10.0,True,12,44,99.9999995379899,0.0
10.0,10.0,True,13,44,99.99999909795794,0.0
10.0,10.0,True,14,44,99.99999901925526,0.0
10.0,10.0,True,15,44,99.99999836593469,0.0
10.0,10.0,True,16,44,99.99999849437248,0.0
10.0,10.0,True,17,44,99.99999893098831,0.0
10.0,10.0,True,18,44,100.0000021313769,0.0
10.0,10.0,True,19,44,100.00000150914151,0.0
10.0,10.0,True,20,44,100.00000116402533,0.0
10.0,10.0,True,21,44,100.00000132215183,0.0
10.0,10.0,True,22,44,100.00000147709855,0.0
10.0,10.0,True,23,44,100.00000078983068,0.0
10.0,10.0,True,24,44,99.99999951329727,0.0
10.0,10.0,True,25,44,99.99999953742865,0.0
10.0,10.0,True,26,44,99.99999954322567,0.0
10.0,10.0,True,27,44,99.99999958975428,0.0
10.0,10.0,True,28,44,99.99999993456066,0.0
10.0,10.0,True,29,44,99.99999971944439,0.0
10.0,10.0,True,30,44,99.99999963875831,0.0
10.0,10.0,True,31,44,99.9999997788412,0.0
10.0,10.0,True,32,44,99.99999816854448,0.0
10.0,10.0,True,33,44,99.99999859848765,0.0
10.0,10.0,True,34,44,99.99999868467195,0.0
10.0,10.0,True,35,44,99.99999890036915,0.0
10.0,10.0,True,36,44,99.99999894951216,0.0
10.0,10.0,True,37,44,99.99999883395067,0.0
10.0,10.0,True,38,44,99.99999878059,0.0
10.0,10.0,True,39,44,99.9999986341507,0.0
10.0,10.0,True,40,44,99.99999878631124,0.0
10.0,10.0,True,41,44,99.99999984392494,0.0
10.0,10.0,True,42,44,99.99999992494558,0.0
10.0,10.0,True,43,44,100.00000010004504,0.0
10.0,10.0,True,44,44,100.00000016896898,0.0
10.0,10.0,True,45,44,100.00000014798084,0.0
10.0,10.0,True,46,44,100.00000069200141,0.0
10.0,10.0,True,47,44,100.00000071897043,0.0
10.0,10.0,True,48,44,100.00000030167132,0.0
10.0,10.0,True,49,44,100.00000025750144,0.0
10.0,10.0,True,50,44,100.00000028293306,0.0
10.0,10.0,True,1,45,100.12407471194761,0.0
10.0,10.0,True,2,45,99.99999999267925,0.0
10.0,10.0,True,3,45,100.00000065505712,0.0
10.0,10.0,True,4,45,100.00000136914605,0.0
10.0,10.0,True,5,45,99.99999967221638,0.0
10.0,10.0,True,6,45,100.00000032212853,0.0
10.0,10.0,True,7,45,100.00000025819719,0.0
10.0,10.0,True,8,45,100.00000025760245,0.0
10.0,10.0,True,9,45,100.00000239371258,0.0
10.0,10.0,True,10,45,100.0000013755139,0.0
10.0,10.0,True,11,45,100.00000269809846,0.0
10.0,10.0,True,12,45,99.99999992798756,0.0
10.0,10.0,True,13,45,100.00000014972332,0.0
10.0,10.0,True,14,45,100.00000012322641,0.0
10.0,10.0,True,15,45,100.0000000473947,0.0
10.0,10.0,True,16,45,99.99999985365474,0.0
10.0,10.0,True,17,45,99.99999941761646,0.0
10.0,10.0,True,18,45,99.9999991886698,0.0
10.0,10.0,True,19,45,99.99999853852738,0.0
10.0,10.0,True,20,45,99.99999851873685,0.0
10.0,10.0,True,21,45,99.999998330566,0.0
10.0,10.0,True,22,45,99.99999872256572,0.0
10.0,10.0,True,23,45,99.99999888198434,0.0
10.0,10.0,True,24,45,99.99999830035176,0.0
10.0,10.0,True,25,45,99.9999979729094,0.0
10.0,10.0,True,26,45,99.9999970940178,0.0
10.0,10.0,True,27,45,99.99999722917947,0.0
10.0,10.0,True,28,45,99.99999722697902,0.0
10.0,10.0,True,29,45,99.999997261488,0.0
10.0,10.0,True,30,45,99.99999719728407,0.0
10.0,10.0,True,31,45,99.99999753684938,0.0
10.0,10.0,True,32,45,99.99999762390078,0.0
10.0,10.0,True,33,45,99.99999777907607,0.0
10.0,10.0,True,34,45,99.99999786362943,0.0
10.0,10.0,True,35,45,99.99999794126853,0.0
10.0,10.0,True,36,45,99.99999745506923,0.0
10.0,10.0,True,37,45,99.99999648984428,0.0
10.0,10.0,True,38,45,99.9999963377019,0.0
10.0,10.0,True,39,45,99.99999676104665,0.0
10.0,10.0,True,40,45,99.99999679184097,0.0
10.0,10.0,True,41,45,99.99999679131363,0.0
10.0,10.0,True,42,45,99.99999869953413,0.0
10.0,10.0,True,43,45,99.99999975824014,0.0
10.0,10.0,True,44,45,99.99999954570555,0.0
10.0,10.0,True,45,45,99.99999943682666,0.0
10.0,10.0,True,46,45,99.99999912653635,0.0
10.0,10.0,True,47,45,99.99999930366819,0.0
10.0,10.0,True,48,45,99.99999960412461,0.0
10.0,10.0,True,49,45,99.99999995064998,0.0
10.0,10.0,True,50,45,100.00000001499293,0.0
10.0,10.0,True,1,46,100.12419549268621,0.0
10.0,10.0,True,2,46,99.99999581566433,0.0
10.0,10.0,True,3,46,99.99999722030702,0.0
10.0,10.0,True,4,46,99.99999733654225,0.0
10.0,10.0,True,5,46,99.9999975395736,0.0
10.0,10.0,True,6,46,99.99999780150918,0.0
10.0,10.0,True,7,46,100.00000104613004,0.0
10.0,10.0,True,8,46,100.00000286081593,0.0
10.0,10.0,True,9,46,100.0000033298809,0.0
10.0,10.0,True,10,46,100.00000360164009,0.0
10.0,10.0,True,11,46,100.00000410829247,0.0
10.0,10.0,True,12,46,100.00000488557417,0.0
10.0,10.0,True,13,46,100.00000493420887,0.0
10.0,10.0,True,14,46,100.0000048477666,0.0
10.0,10.0,True,15,46,100.00000307664578,0.0
10.0,10.0,True,16,46,100.00000336279288,0.0
10.0,10.0,True,17,46,100.00000308894496,0.0
10.0,10.0,True,18,46,100.0000026380107,0.0
10.0,10.0,True,19,46,100.00000207813241,0.0
10.0,10.0,True,20,46,100.00000213613292,0.0
10.0,10.0,True,21,46,100.00000280177437,0.0
10.0,10.0,True,22,46,100.00000287438183,0.0
10.0,10.0,True,23,46,100.00000310741073,0.0
10.0,10.0,True,24,46,100.00000221729226,0.0
10.0,10.0,True,25,46,100.00000172002294,0.0
10.0,10.0,True,26,46,100.00000180803137,0.0
10.0,10.0,True,27,46,100.0000032468514,0.0
10.0,10.0,True,28,46,100.00000330987802,0.0
10.0,10.0,True,29,46,100.00000324763235,0.0
10.0,10.0,True,30,46,100.00000310631012,0.0
10.0,10.0,True,31,46,100.00000313897817,0.0
10.0,10.0,True,32,46,100.00000309110717,0.0
10.0,10.0,True,33,46,100.00000291939514,0.0
10.0,10.0,True,34,46,100.00000190304048,0.0
10.0,10.0,True,35,46,100.00000138926494,0.0
10.0,10.0,True,36,46,100.00000098964264,0.0
10.0,10.0,True,37,46,100.00000123584184,0.0
10.0,10.0,True,38,46,100.00000218918726,0.0
10.0,10.0,True,39,46,100.00000262621046,0.0
10.0,10.0,True,40,46,100.00000190687302,0.0
10.0,10.0,True,41,46,100.00000186121407,0.0
10.0,10.0,True,42,46,100.00000189060441,0.0
10.0,10.0,True,43,46,100.0000009572448,0.0
10.0,10.0,True,44,46,100.0000006668871,0.0
10.0,10.0,True,45,46,100.00000066381183,0.0
10.0,10.0,True,46,46,100.00000135694579,0.0
10.0,10.0,True,47,46,100.00000143041,0.0
10.0,10.0,True,48,46,100.00000134069131,0.0
10.0,10.0,True,49,46,100.00000139529331,0.0
10.0,10.0,True,50,46,100.0000014178827,0.0
10.0,10.0,False,1,42,99.99944285747364,0.0
10.0,10.0,False,2,42,100.00000481007078,0.0
10.0,10.0,False,3,42,100.0000051471589,0.0
10.0,10.0,False,4,42,100.00000532643921,0.0
10.0,10.0,False,5,42,100.00000518037074,0.0
10.0,10.0,False,6,42,100.00000683904975,0.0
10.0,10.0,False,7,42,100.00000805443776,0.0
10.0,10.0,False,8,42,100.00000812277696,0.0
10.0,10.0,False,9,42,100.0000082540245,0.0
